gene_name	gene_id	mondo_disease_id	mondo_ancestor_id	ontology_id	ontology_ancestor_id	max_trial_phase
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	MONDO_0018875	MONDO_0005071	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	HP_0100543	HP_0000707	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	MONDO_0005299	MONDO_0005071	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	MONDO_0007739	MONDO_0005071	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	HP_0001249	HP_0000707	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	MONDO_0004985	MONDO_0005071	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	MONDO_0017276	MONDO_0005071	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	MONDO_0002009	MONDO_0005071	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	MONDO_0005277	MONDO_0005071	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	MONDO_0005301	MONDO_0005071	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	MONDO_0020121	MONDO_0005071	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0005071	HP_0001268	HP_0000707	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0044970	HP_0000842	HP_0001939	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0044970	HP_0003124	HP_0001939	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0044970	HP_0002910	HP_0001939	4.0
MT-ND5	ENSG00000198786	MONDO_0009723	MONDO_0044970	HP_0001397	HP_0001939	4.0
MT-ND6	ENSG00000198695	MONDO_0044970	MONDO_0044970	HP_0000842	HP_0001939	4.0
MT-ND6	ENSG00000198695	MONDO_0044970	MONDO_0044970	HP_0003124	HP_0001939	4.0
MT-ND6	ENSG00000198695	MONDO_0044970	MONDO_0044970	HP_0002910	HP_0001939	4.0
MT-ND6	ENSG00000198695	MONDO_0044970	MONDO_0044970	HP_0001397	HP_0001939	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0021147	MONDO_0019391	MONDO_0021147	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0021147	MONDO_0017975	MONDO_0021147	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0021147	MONDO_0005301	MONDO_0021147	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005066	MONDO_0019391	MONDO_0005066	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005066	MONDO_0005148	MONDO_0005066	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005066	HP_0000842	HP_0001939	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005066	HP_0003124	HP_0001939	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005066	MONDO_0005147	MONDO_0005066	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005066	HP_0002910	HP_0001939	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005066	HP_0001397	HP_0001939	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0019353	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0010679	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0001941	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0018875	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	HP_0100543	HP_0000707	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0005299	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0007739	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	HP_0001249	HP_0000707	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0004985	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0017276	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0002009	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0005277	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0005301	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	MONDO_0020121	MONDO_0005071	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0005071	HP_0001268	HP_0000707	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0044970	HP_0000842	HP_0001939	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0044970	HP_0003124	HP_0001939	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0044970	HP_0002910	HP_0001939	4.0
MT-ND6	ENSG00000198695	MONDO_0009723	MONDO_0044970	HP_0001397	HP_0001939	4.0
MTOR	ENSG00000198793	MONDO_0100283	MONDO_0005071	MONDO_0016642	MONDO_0005071	2.0
MTOR	ENSG00000198793	MONDO_0100283	MONDO_0005071	MONDO_0003268	MONDO_0005071	2.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0021147	MONDO_0019391	MONDO_0021147	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0021147	MONDO_0017975	MONDO_0021147	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0021147	MONDO_0005301	MONDO_0021147	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005066	MONDO_0019391	MONDO_0005066	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005066	MONDO_0005148	MONDO_0005066	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005066	HP_0000842	HP_0001939	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005066	HP_0003124	HP_0001939	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005066	MONDO_0005147	MONDO_0005066	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005066	HP_0002910	HP_0001939	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005066	HP_0001397	HP_0001939	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0019353	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0010679	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0001941	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0018875	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	HP_0100543	HP_0000707	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0005299	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0007739	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	HP_0001249	HP_0000707	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0017276	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0004985	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0002009	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0005277	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0005301	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	MONDO_0020121	MONDO_0005071	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0005071	HP_0001268	HP_0000707	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0044970	HP_0000842	HP_0001939	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0044970	HP_0003124	HP_0001939	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0044970	HP_0002910	HP_0001939	4.0
NDUFA1	ENSG00000125356	MONDO_0009723	MONDO_0044970	HP_0001397	HP_0001939	4.0
NDUFA10	ENSG00000130414	MONDO_0044970	MONDO_0044970	HP_0000842	HP_0001939	4.0
NDUFA10	ENSG00000130414	MONDO_0044970	MONDO_0044970	HP_0003124	HP_0001939	4.0
NDUFA10	ENSG00000130414	MONDO_0044970	MONDO_0044970	HP_0002910	HP_0001939	4.0
NDUFA10	ENSG00000130414	MONDO_0044970	MONDO_0044970	HP_0001397	HP_0001939	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0021147	MONDO_0019391	MONDO_0021147	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0021147	MONDO_0017975	MONDO_0021147	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0021147	MONDO_0005301	MONDO_0021147	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005066	MONDO_0019391	MONDO_0005066	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005066	MONDO_0005148	MONDO_0005066	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005066	HP_0000842	HP_0001939	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005066	HP_0003124	HP_0001939	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005066	MONDO_0005147	MONDO_0005066	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005066	HP_0002910	HP_0001939	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005066	HP_0001397	HP_0001939	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0019353	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0010679	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0001941	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0018875	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	HP_0100543	HP_0000707	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0005299	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0007739	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	HP_0001249	HP_0000707	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0004985	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0017276	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0002009	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0005277	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0005301	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	MONDO_0020121	MONDO_0005071	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0005071	HP_0001268	HP_0000707	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0044970	HP_0000842	HP_0001939	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0044970	HP_0003124	HP_0001939	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0044970	HP_0002910	HP_0001939	4.0
NDUFA10	ENSG00000130414	MONDO_0009723	MONDO_0044970	HP_0001397	HP_0001939	4.0
NDUFA11	ENSG00000174886	MONDO_0044970	MONDO_0044970	HP_0000842	HP_0001939	4.0
NDUFA11	ENSG00000174886	MONDO_0044970	MONDO_0044970	HP_0003124	HP_0001939	4.0
NDUFA11	ENSG00000174886	MONDO_0044970	MONDO_0044970	HP_0002910	HP_0001939	4.0
NDUFA11	ENSG00000174886	MONDO_0044970	MONDO_0044970	HP_0001397	HP_0001939	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0021147	MONDO_0019391	MONDO_0021147	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0021147	MONDO_0017975	MONDO_0021147	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0021147	MONDO_0005301	MONDO_0021147	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005066	MONDO_0019391	MONDO_0005066	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005066	MONDO_0005148	MONDO_0005066	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005066	HP_0003124	HP_0001939	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005066	HP_0000842	HP_0001939	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005066	MONDO_0005147	MONDO_0005066	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005066	HP_0002910	HP_0001939	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005066	HP_0001397	HP_0001939	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0019353	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0010679	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0005299	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0001941	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0018875	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	HP_0100543	HP_0000707	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0007739	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	HP_0001249	HP_0000707	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0017276	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0004985	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0002009	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0005277	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0005301	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	MONDO_0020121	MONDO_0005071	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0005071	HP_0001268	HP_0000707	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0044970	HP_0003124	HP_0001939	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0044970	HP_0000842	HP_0001939	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0044970	HP_0002910	HP_0001939	4.0
NDUFA12	ENSG00000184752	MONDO_0009723	MONDO_0044970	HP_0001397	HP_0001939	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0021147	MONDO_0019391	MONDO_0021147	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0021147	MONDO_0017975	MONDO_0021147	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0021147	MONDO_0005301	MONDO_0021147	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005066	MONDO_0019391	MONDO_0005066	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005066	MONDO_0005148	MONDO_0005066	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005066	HP_0003124	HP_0001939	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005066	HP_0000842	HP_0001939	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005066	MONDO_0005147	MONDO_0005066	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005066	HP_0002910	HP_0001939	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005066	HP_0001397	HP_0001939	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0019353	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0010679	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0005299	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0001941	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0018875	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	HP_0100543	HP_0000707	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0007739	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	HP_0001249	HP_0000707	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0017276	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0004985	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0002009	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0005277	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0005301	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	MONDO_0020121	MONDO_0005071	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0005071	HP_0001268	HP_0000707	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0044970	HP_0003124	HP_0001939	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0044970	HP_0000842	HP_0001939	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0044970	HP_0002910	HP_0001939	4.0
NDUFA13	ENSG00000186010	MONDO_0009723	MONDO_0044970	HP_0001397	HP_0001939	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0021147	MONDO_0019391	MONDO_0021147	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0021147	MONDO_0017975	MONDO_0021147	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0021147	MONDO_0005301	MONDO_0021147	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005066	MONDO_0019391	MONDO_0005066	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005066	MONDO_0005148	MONDO_0005066	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005066	HP_0000842	HP_0001939	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005066	HP_0003124	HP_0001939	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005066	MONDO_0005147	MONDO_0005066	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005066	HP_0002910	HP_0001939	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005066	HP_0001397	HP_0001939	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0019353	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0010679	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0001941	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0018875	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	HP_0100543	HP_0000707	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0005299	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0007739	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	HP_0001249	HP_0000707	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0017276	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0004985	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0002009	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0005277	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0005301	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	MONDO_0020121	MONDO_0005071	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0005071	HP_0001268	HP_0000707	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0044970	HP_0000842	HP_0001939	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0044970	HP_0003124	HP_0001939	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0044970	HP_0002910	HP_0001939	4.0
NDUFA2	ENSG00000131495	MONDO_0009723	MONDO_0044970	HP_0001397	HP_0001939	4.0
NDUFA2	ENSG00000131495	MONDO_0044970	MONDO_0044970	HP_0000842	HP_0001939	4.0
NDUFA2	ENSG00000131495	MONDO_0044970	MONDO_0044970	HP_0003124	HP_0001939	4.0
NDUFA2	ENSG00000131495	MONDO_0044970	MONDO_0044970	HP_0002910	HP_0001939	4.0
NDUFA2	ENSG00000131495	MONDO_0044970	MONDO_0044970	HP_0001397	HP_0001939	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0021147	MONDO_0019391	MONDO_0021147	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0021147	MONDO_0017975	MONDO_0021147	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0021147	MONDO_0005301	MONDO_0021147	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005066	MONDO_0019391	MONDO_0005066	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005066	MONDO_0005148	MONDO_0005066	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005066	HP_0000842	HP_0001939	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005066	HP_0003124	HP_0001939	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005066	MONDO_0005147	MONDO_0005066	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005066	HP_0002910	HP_0001939	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005066	HP_0001397	HP_0001939	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0019353	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0010679	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0001941	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0018875	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	HP_0100543	HP_0000707	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0005299	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0005090	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0007739	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	HP_0001249	HP_0000707	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0004985	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0017276	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0005180	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0002009	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0005277	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0005301	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	MONDO_0020121	MONDO_0005071	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0005071	HP_0001268	HP_0000707	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0044970	HP_0000842	HP_0001939	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0044970	HP_0003124	HP_0001939	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0044970	HP_0002910	HP_0001939	4.0
NDUFA4	ENSG00000189043	MONDO_0009723	MONDO_0044970	HP_0001397	HP_0001939	4.0
NDUFA8	ENSG00000119421	MONDO_0044970	MONDO_0044970	HP_0000842	HP_0001939	4.0
NDUFA8	ENSG00000119421	MONDO_0044970	MONDO_0044970	HP_0003124	HP_0001939	4.0
NDUFA8	ENSG00000119421	MONDO_0044970	MONDO_0044970	HP_0002910	HP_0001939	4.0
