gene_name	gene_id	mondo_disease_id	mondo_ancestor_id	ontology_id	ontology_ancestor_id
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0009415	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0002106	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0003081	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0004510	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0000278	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0004703	MP_0005390
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0009412	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0002795	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0002108	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0000160	MP_0005390
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0003084	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0003199	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0003795	MP_0005390
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0000751	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0000749	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0000752	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0000759	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0002081	MP_0009404	MP_0005369
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0005071	MP_0000920	MP_0003631
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0005071	MP_0001106	MP_0003631
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0005071	MP_0001108	MP_0003631
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0005071	MP_0002651	MP_0003631
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0005071	MP_0004220	MP_0003631
LARGE1	ENSG00000133424	MONDO_0018276	MONDO_0005071	MP_0001077	MP_0003631
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0003790	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0003944	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008522	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008566	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002499	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0000693	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0000706	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0001870	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0005011	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0005095	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008355	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0001828	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002743	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0004797	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0005090	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002346	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0005466	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0001790	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002490	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002619	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0005089	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008759	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008344	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0010140	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0001869	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0005348	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008037	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002144	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002439	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0005018	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008757	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0001846	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002722	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008481	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0001829	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008090	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0000685	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0001825	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002461	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008828	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0004827	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008827	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002221	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0000702	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0001823	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002435	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0000727	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0001860	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0004952	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0005094	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0005015	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008353	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0005092	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008070	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0001861	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002358	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0004762	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0005014	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008049	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0001859	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002407	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008826	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0000691	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002432	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002434	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002458	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0004794	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0004917	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008356	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008499	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002357	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0003850	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008699	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0000715	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002145	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002494	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0003725	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002723	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0003009	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008097	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002497	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008217	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002401	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0004829	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0002444	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0008074	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0000689	MP_0005387
LAT	ENSG00000213658	MONDO_0044721	MONDO_0005046	MP_0005010	MP_0005387
LBR	ENSG00000143815	MONDO_0008974	MONDO_0021147	MP_0002764	MP_0005371
LBR	ENSG00000143815	MONDO_0008974	MONDO_0021147	MP_0001258	MP_0005378
LBR	ENSG00000143815	MONDO_0008974	MONDO_0021147	MP_0001265	MP_0005378
LBR	ENSG00000143815	MONDO_0008974	MONDO_0021147	MP_0002111	MP_0005371
LBR	ENSG00000143815	MONDO_0008974	MONDO_0021147	MP_0000438	MP_0005382
LBR	ENSG00000143815	MONDO_0008974	MONDO_0021147	MP_0002110	MP_0005371
LBR	ENSG00000143815	MONDO_0008974	MONDO_0021147	MP_0000691	MP_0005378
LBR	ENSG00000143815	MONDO_0008974	MONDO_0021147	MP_0013178	MP_0005371
LBR	ENSG00000143815	MONDO_0008974	MONDO_0021147	MP_0000550	MP_0005371
LBR	ENSG00000143815	MONDO_0008974	MONDO_0021147	MP_0001732	MP_0005378
LBR	ENSG00000143815	MONDO_0008974	MONDO_0021147	MP_0000564	MP_0005371
LBR	ENSG00000143815	MONDO_0008974	MONDO_0005066	MP_0002966	MP_0005376
LBR	ENSG00000143815	MONDO_0008974	MONDO_0002081	MP_0002764	MP_0005390
LBR	ENSG00000143815	MONDO_0008974	MONDO_0002081	MP_0000130	MP_0005390
LBR	ENSG00000143815	MONDO_0008974	MONDO_0002081	MP_0003055	MP_0005390
LBR	ENSG00000143815	MONDO_0008974	MONDO_0002081	MP_0000438	MP_0005390
LBR	ENSG00000143815	MONDO_0008974	MONDO_0002081	MP_0000161	MP_0005390
LBR	ENSG00000143815	MONDO_0008974	MONDO_0002081	MP_0003795	MP_0005390
LBR	ENSG00000143815	MONDO_0008974	MONDO_0002081	MP_0000063	MP_0005390
LBR	ENSG00000143815	MONDO_0008974	MONDO_0002081	MP_0010124	MP_0005390
LBR	ENSG00000143815	MONDO_0008974	MONDO_0002081	MP_0000150	MP_0005390
LBR	ENSG00000143815	MONDO_0018663	MONDO_0002081	MP_0002764	MP_0005390
LBR	ENSG00000143815	MONDO_0018663	MONDO_0002081	MP_0000130	MP_0005390
LBR	ENSG00000143815	MONDO_0018663	MONDO_0002081	MP_0003055	MP_0005390
LBR	ENSG00000143815	MONDO_0018663	MONDO_0002081	MP_0000438	MP_0005390
LBR	ENSG00000143815	MONDO_0018663	MONDO_0002081	MP_0000161	MP_0005390
LBR	ENSG00000143815	MONDO_0018663	MONDO_0002081	MP_0003795	MP_0005390
LBR	ENSG00000143815	MONDO_0018663	MONDO_0002081	MP_0000063	MP_0005390
LBR	ENSG00000143815	MONDO_0018663	MONDO_0002081	MP_0010124	MP_0005390
LBR	ENSG00000143815	MONDO_0018663	MONDO_0002081	MP_0000150	MP_0005390
LCA5	ENSG00000135338	MONDO_0100445	MONDO_0005071	MP_0008586	MP_0003631
LCA5	ENSG00000135338	MONDO_0100445	MONDO_0005071	MP_0003729	MP_0003631
LCA5	ENSG00000135338	MONDO_0100445	MONDO_0005071	MP_0008582	MP_0003631
LCA5	ENSG00000135338	MONDO_0100445	MONDO_0005071	MP_0008587	MP_0003631
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0002494	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0002490	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008037	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0003850	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008502	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0002432	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008495	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0005092	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0002145	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0001823	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0005010	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0005095	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008076	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0000703	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0003644	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008083	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0001829	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008399	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008894	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008080	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008351	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008082	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0005018	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0005079	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0003944	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0002407	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008500	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0002619	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0001805	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008075	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008081	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008895	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008079	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0000715	MP_0005387
LCK	ENSG00000182866	MONDO_0014334	MONDO_0005046	MP_0008347	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0002407	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0002444	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0005095	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0004918	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0000706	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0004919	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0008044	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0003850	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0001828	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0003944	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0001823	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0008079	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0008688	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0008101	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0002408	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0005089	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0001844	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0005070	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0010766	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0005090	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0008083	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0001825	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0002145	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0002435	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0008567	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0005018	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0002493	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0002497	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0008075	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0000715	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0005092	MP_0005387
LCP2	ENSG00000043462	MONDO_0030302	MONDO_0005046	MP_0008040	MP_0005387
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0002081	MP_0005329	MP_0005369
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0002081	MP_0004091	MP_0005369
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0002081	MP_0009413	MP_0005369
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0002081	MP_0000751	MP_0005369
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0002081	MP_0000747	MP_0005369
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0002081	MP_0002795	MP_0005369
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0002081	MP_0009403	MP_0005369
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0002081	MP_0000759	MP_0005369
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0002081	MP_0005140	MP_0005369
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0002753	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0005329	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0014316	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0010392	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0000266	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0010021	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0002754	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0010563	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0002795	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0003915	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0002833	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0003141	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0004485	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0005140	MP_0005385
LDB3	ENSG00000122367	MONDO_0005021	MONDO_0004995	MP_0010579	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0002081	MP_0005329	MP_0005369
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0002081	MP_0004091	MP_0005369
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0002081	MP_0009413	MP_0005369
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0002081	MP_0000751	MP_0005369
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0002081	MP_0000747	MP_0005369
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0002081	MP_0002795	MP_0005369
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0002081	MP_0009403	MP_0005369
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0002081	MP_0000759	MP_0005369
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0002081	MP_0005140	MP_0005369
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0002753	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0005329	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0014316	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0010392	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0000266	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0010021	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0002754	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0010563	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0002795	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0003915	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0002833	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0003141	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0004485	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0005140	MP_0005385
LDB3	ENSG00000122367	MONDO_0016587	MONDO_0004995	MP_0010579	MP_0005385
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0002665	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0000182	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0000187	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0005278	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0009355	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0003975	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0005179	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0000180	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0005416	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0003329	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0001552	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0010027	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0003949	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0005559	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0002118	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0005145	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0005293	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0001559	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0001556	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0002079	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0001554	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0000186	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0002078	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0008810	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0000181	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0003982	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0005331	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0002941	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0005178	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0008553	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0008641	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0005311	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0008594	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0008596	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0002644	MP_0005376
LDLR	ENSG00000130164	MONDO_0007750	MONDO_0005066	MP_0011897	MP_0005376
LDLRAP1	ENSG00000157978	MONDO_0011374	MONDO_0005066	MP_0005178	MP_0005376
LDLRAP1	ENSG00000157978	MONDO_0011374	MONDO_0005066	MP_0000182	MP_0005376
LDLRAP1	ENSG00000157978	MONDO_0011374	MONDO_0005066	MP_0001552	MP_0005376
LDLRAP1	ENSG00000157978	MONDO_0011374	MONDO_0005066	MP_0000181	MP_0005376
LEFTY2	ENSG00000143768	MONDO_0005453	MONDO_0021147	MP_0008461	MP_0005378
LEFTY2	ENSG00000143768	MONDO_0005453	MONDO_0021147	MP_0000542	MP_0005378
LEFTY2	ENSG00000143768	MONDO_0005453	MONDO_0021147	MP_0002766	MP_0005378
LEFTY2	ENSG00000143768	MONDO_0005453	MONDO_0021147	MP_0001706	MP_0005380
