	Ontology ID	Ancestor
6958	MONDO_0011125	MONDO_0003847
6959	MONDO_0001490	MONDO_0003847
6960	MONDO_0017353	MONDO_0003847
6961	MONDO_0008886	MONDO_0003847
6962	MONDO_0013610	MONDO_0003847
6963	MONDO_0014353	MONDO_0003847
6964	MONDO_0013654	MONDO_0003847
6965	MONDO_0015714	MONDO_0003847
6966	MONDO_0012167	MONDO_0003847
6967	MONDO_0015176	MONDO_0003847
6968	MONDO_0957871	MONDO_0003847
6969	MONDO_0007206	MONDO_0003847
6970	MONDO_0031240	MONDO_0003847
6971	MONDO_0010392	MONDO_0003847
6972	MONDO_0009781	MONDO_0003847
6973	MONDO_0019031	MONDO_0003847
6974	MONDO_0030030	MONDO_0003847
6975	MONDO_0020721	MONDO_0003847
6976	MONDO_0013301	MONDO_0003847
6977	MONDO_0011102	MONDO_0003847
6978	MONDO_0010114	MONDO_0003847
6979	MONDO_0014842	MONDO_0003847
6980	MONDO_0013803	MONDO_0003847
6981	MONDO_0019229	MONDO_0003847
6982	MONDO_0008260	MONDO_0003847
6983	MONDO_0013216	MONDO_0003847
6984	MONDO_0007717	MONDO_0003847
6985	MONDO_0020331	MONDO_0003847
6986	MONDO_0017694	MONDO_0003847
6987	MONDO_0011172	MONDO_0003847
6988	MONDO_0011587	MONDO_0003847
6989	MONDO_0014484	MONDO_0003847
6990	MONDO_0011412	MONDO_0003847
6991	MONDO_0008442	MONDO_0003847
6992	MONDO_0011371	MONDO_0003847
6993	MONDO_0008830	MONDO_0003847
6994	MONDO_0859262	MONDO_0003847
6995	MONDO_0014615	MONDO_0003847
6996	MONDO_0007375	MONDO_0003847
6997	MONDO_0958071	MONDO_0003847
6998	MONDO_0006039	MONDO_0003847
6999	MONDO_0008895	MONDO_0003847
7000	MONDO_0013611	MONDO_0003847
7001	MONDO_0014637	MONDO_0003847
7002	MONDO_0010213	MONDO_0003847
7003	MONDO_0958270	MONDO_0003847
7004	MONDO_0012677	MONDO_0003847
7005	MONDO_0015565	MONDO_0003847
7006	MONDO_0957872	MONDO_0003847
7007	MONDO_0007210	MONDO_0003847
7008	MONDO_0009782	MONDO_0003847
7009	MONDO_0010466	MONDO_0003847
7010	MONDO_0030033	MONDO_0003847
7011	MONDO_0000355	MONDO_0003847
7012	MONDO_0013214	MONDO_0003847
7013	MONDO_0014321	MONDO_0003847
7014	MONDO_0011103	MONDO_0003847
7015	MONDO_0023573	MONDO_0003847
7016	MONDO_0008961	MONDO_0003847
7017	MONDO_0013877	MONDO_0003847
7018	MONDO_0017354	MONDO_0003847
7019	MONDO_0032891	MONDO_0003847
7020	MONDO_0020333	MONDO_0003847
7021	MONDO_0018485	MONDO_0003847
7022	MONDO_0018953	MONDO_0003847
7023	MONDO_0010521	MONDO_0003847
7024	MONDO_0010503	MONDO_0003847
7025	MONDO_0011174	MONDO_0003847
7026	MONDO_0014665	MONDO_0003847
7027	MONDO_0011953	MONDO_0003847
7028	MONDO_0019450	MONDO_0003847
7029	MONDO_0008443	MONDO_0003847
7030	MONDO_0007125	MONDO_0003847
7031	MONDO_0700258	MONDO_0003847
7032	MONDO_0008869	MONDO_0003847
7033	MONDO_0009254	MONDO_0003847
7034	MONDO_0859263	MONDO_0003847
7035	MONDO_0014619	MONDO_0003847
7036	MONDO_0007377	MONDO_0003847
7037	MONDO_0000706	MONDO_0003847
7038	MONDO_0008902	MONDO_0003847
7039	MONDO_0013780	MONDO_0003847
7040	MONDO_0014727	MONDO_0003847
7041	MONDO_0017612	MONDO_0003847
7042	MONDO_0958354	MONDO_0003847
7043	MONDO_0012678	MONDO_0003847
7044	MONDO_0030314	MONDO_0003847
7045	MONDO_0957873	MONDO_0003847
7046	MONDO_0016432	MONDO_0003847
7047	MONDO_0009784	MONDO_0003847
7048	MONDO_0018611	MONDO_0003847
7049	MONDO_0013245	MONDO_0003847
7050	MONDO_0016331	MONDO_0003847
7051	MONDO_0011898	MONDO_0003847
7052	MONDO_0013970	MONDO_0003847
7053	MONDO_0958179	MONDO_0003847
7054	MONDO_0007380	MONDO_0003847
7055	MONDO_0958231	MONDO_0003847
7056	MONDO_0010214	MONDO_0003847
7057	MONDO_0018461	MONDO_0003847
7058	MONDO_0013217	MONDO_0003847
7059	MONDO_0017695	MONDO_0003847
7060	MONDO_0008201	MONDO_0003847
7061	MONDO_0012693	MONDO_0003847
7062	MONDO_0031446	MONDO_0003847
7063	MONDO_0011180	MONDO_0003847
7064	MONDO_0008816	MONDO_0003847
7065	MONDO_0030035	MONDO_0003847
7066	MONDO_0014623	MONDO_0003847
7067	MONDO_0030031	MONDO_0003847
7068	MONDO_0010043	MONDO_0003847
7069	MONDO_0011405	MONDO_0003847
7070	MONDO_0008051	MONDO_0003847
7071	MONDO_0007127	MONDO_0003847
7072	MONDO_0014858	MONDO_0003847
7073	MONDO_0018149	MONDO_0003847
7074	MONDO_0859273	MONDO_0003847
7075	MONDO_0000707	MONDO_0003847
7076	MONDO_0008909	MONDO_0003847
7077	MONDO_0958192	MONDO_0003847
7078	MONDO_0014760	MONDO_0003847
7079	MONDO_0019141	MONDO_0003847
7080	MONDO_0013786	MONDO_0003847
7081	MONDO_0958355	MONDO_0003847
7082	MONDO_0012816	MONDO_0003847
7083	MONDO_0033643	MONDO_0003847
7084	MONDO_0013726	MONDO_0003847
7085	MONDO_0007228	MONDO_0003847
7086	MONDO_0008662	MONDO_0003847
7087	MONDO_0009788	MONDO_0003847
7088	MONDO_0013563	MONDO_0003847
7089	MONDO_0020378	MONDO_0003847
7090	MONDO_0013251	MONDO_0003847
7091	MONDO_0010539	MONDO_0003847
7092	MONDO_0009809	MONDO_0003847
7093	MONDO_0008671	MONDO_0003847
7094	MONDO_0014076	MONDO_0003847
7095	MONDO_0011185	MONDO_0003847
7096	MONDO_0958240	MONDO_0003847
7097	MONDO_0010215	MONDO_0003847
7098	MONDO_0018462	MONDO_0003847
7099	MONDO_0019025	MONDO_0003847
7100	MONDO_0017696	MONDO_0003847
7101	MONDO_0008206	MONDO_0003847
7102	MONDO_0012926	MONDO_0003847
7103	MONDO_0013046	MONDO_0003847
7104	MONDO_0011822	MONDO_0003847
7105	MONDO_0030036	MONDO_0003847
7106	MONDO_0100472	MONDO_0003847
7107	MONDO_0015091	MONDO_0003847
7108	MONDO_0011438	MONDO_0003847
7109	MONDO_0014322	MONDO_0003847
7110	MONDO_0008058	MONDO_0003847
7111	MONDO_0009091	MONDO_0003847
7112	MONDO_0013252	MONDO_0003847
7113	MONDO_0007128	MONDO_0003847
7114	MONDO_0011159	MONDO_0003847
7115	MONDO_0700259	MONDO_0003847
7116	MONDO_0010900	MONDO_0003847
7117	MONDO_0009260	MONDO_0003847
7118	MONDO_0020383	MONDO_0003847
7119	MONDO_0859276	MONDO_0003847
7120	MONDO_0008998	MONDO_0003847
7121	MONDO_0005101	MONDO_0003847
7122	MONDO_0008910	MONDO_0003847
7123	MONDO_0011968	MONDO_0003847
7124	MONDO_0042982	MONDO_0003847
7125	MONDO_0008291	MONDO_0003847
7126	MONDO_0009910	MONDO_0003847
7127	MONDO_1040041	MONDO_0003847
7128	MONDO_0014402	MONDO_0003847
7129	MONDO_0007229	MONDO_0003847
7130	MONDO_0020302	MONDO_0003847
7131	MONDO_0009790	MONDO_0003847
7132	MONDO_0014711	MONDO_0003847
7133	MONDO_0007644	MONDO_0003847
7134	MONDO_0011191	MONDO_0003847
7135	MONDO_0020242	MONDO_0003847
7136	MONDO_0010201	MONDO_0003847
7137	MONDO_0010841	MONDO_0003847
7138	MONDO_0020847	MONDO_0003847
7139	MONDO_0014131	MONDO_0003847
7140	MONDO_0011855	MONDO_0003847
7141	MONDO_0958278	MONDO_0003847
7142	MONDO_0012484	MONDO_0003847
7143	MONDO_0012531	MONDO_0003847
7144	MONDO_0013964	MONDO_0003847
7145	MONDO_0020332	MONDO_0003847
7146	MONDO_0019212	MONDO_0003847
7147	MONDO_0017697	MONDO_0003847
7148	MONDO_0016983	MONDO_0003847
7149	MONDO_0013047	MONDO_0003847
7150	MONDO_0007775	MONDO_0003847
7151	MONDO_0030038	MONDO_0003847
7152	MONDO_0014660	MONDO_0003847
7153	MONDO_0009073	MONDO_0003847
7154	MONDO_0012334	MONDO_0003847
7155	MONDO_0009671	MONDO_0003847
7156	MONDO_0019591	MONDO_0003847
7157	MONDO_0011226	MONDO_0003847
7158	MONDO_0007132	MONDO_0003847
7159	MONDO_0700054	MONDO_0003847
7160	MONDO_0009561	MONDO_0003847
7161	MONDO_0859277	MONDO_0003847
7162	MONDO_0019569	MONDO_0003847
7163	MONDO_0008912	MONDO_0003847
7164	MONDO_0014093	MONDO_0003847
7165	MONDO_0018636	MONDO_0003847
7166	MONDO_0013523	MONDO_0003847
7167	MONDO_0012828	MONDO_0003847
7168	MONDO_0035362	MONDO_0003847
7169	MONDO_0009791	MONDO_0003847
7170	MONDO_0014726	MONDO_0003847
7171	MONDO_0010019	MONDO_0003847
7172	MONDO_0011205	MONDO_0003847
7173	MONDO_0030042	MONDO_0003847
7174	MONDO_0000455	MONDO_0003847
7175	MONDO_0009436	MONDO_0003847
7176	MONDO_0014520	MONDO_0003847
7177	MONDO_0011697	MONDO_0003847
7178	MONDO_0030910	MONDO_0003847
7179	MONDO_0014219	MONDO_0003847
7180	MONDO_0012043	MONDO_0003847
7181	MONDO_0958323	MONDO_0003847
7182	MONDO_0012593	MONDO_0003847
7183	MONDO_0020334	MONDO_0003847
7184	MONDO_0017698	MONDO_0003847
7185	MONDO_0023246	MONDO_0003847
7186	MONDO_0013181	MONDO_0003847
7187	MONDO_0100344	MONDO_0003847
7188	MONDO_0014165	MONDO_0003847
7189	MONDO_0017704	MONDO_0003847
7190	MONDO_0014730	MONDO_0003847
7191	MONDO_0007319	MONDO_0003847
7192	MONDO_0012867	MONDO_0003847
7193	MONDO_0009708	MONDO_0003847
7194	MONDO_0014735	MONDO_0003847
7195	MONDO_0012291	MONDO_0003847
7196	MONDO_0009880	MONDO_0003847
7197	MONDO_0013256	MONDO_0003847
7198	MONDO_0007133	MONDO_0003847
7199	MONDO_0014905	MONDO_0003847
7200	MONDO_0700260	MONDO_0003847
7201	MONDO_0013358	MONDO_0003847
7202	MONDO_0009562	MONDO_0003847
7203	MONDO_0859278	MONDO_0003847
7204	MONDO_0019570	MONDO_0003847
7205	MONDO_0005539	MONDO_0003847
7206	MONDO_0031323	MONDO_0003847
7207	MONDO_0958180	MONDO_0003847
7208	MONDO_0019093	MONDO_0003847
7209	MONDO_0957953	MONDO_0003847
7210	MONDO_0800313	MONDO_0003847
7211	MONDO_0035370	MONDO_0003847
7212	MONDO_0011592	MONDO_0003847
7213	MONDO_0020303	MONDO_0003847
7214	MONDO_0020496	MONDO_0003847
7215	MONDO_0016527	MONDO_0003847
7216	MONDO_0011206	MONDO_0003847
7217	MONDO_0030045	MONDO_0003847
7218	MONDO_0010567	MONDO_0003847
7219	MONDO_0017523	MONDO_0003847
7220	MONDO_0014843	MONDO_0003847
7221	MONDO_0011350	MONDO_0003847
7222	MONDO_0012144	MONDO_0003847
7223	MONDO_0030911	MONDO_0003847
7224	MONDO_0014412	MONDO_0003847
7225	MONDO_0012044	MONDO_0003847
7226	MONDO_0958329	MONDO_0003847
7227	MONDO_0012611	MONDO_0003847
7228	MONDO_0014245	MONDO_0003847
7229	MONDO_0007906	MONDO_0003847
7230	MONDO_0018053	MONDO_0003847
7231	MONDO_0017699	MONDO_0003847
7232	MONDO_0009798	MONDO_0003847
7233	MONDO_0014908	MONDO_0003847
7234	MONDO_0971063	MONDO_0003847
7235	MONDO_0010499	MONDO_0003847
7236	MONDO_0019948	MONDO_0003847
7237	MONDO_0013132	MONDO_0003847
7238	MONDO_0014736	MONDO_0003847
7239	MONDO_0013518	MONDO_0003847
7240	MONDO_0021004	MONDO_0003847
7241	MONDO_0014968	MONDO_0003847
7242	MONDO_0019248	MONDO_0003847
7243	MONDO_0859280	MONDO_0003847
7244	MONDO_0100506	MONDO_0003847
7245	MONDO_0000709	MONDO_0003847
7246	MONDO_0008914	MONDO_0003847
7247	MONDO_0958190	MONDO_0003847
7248	MONDO_0020849	MONDO_0003847
7249	MONDO_0014186	MONDO_0003847
7250	MONDO_0008333	MONDO_0003847
7251	MONDO_0013100	MONDO_0003847
7252	MONDO_0054849	MONDO_0003847
7253	MONDO_0800314	MONDO_0003847
7254	MONDO_0007230	MONDO_0003847
7255	MONDO_0016227	MONDO_0003847
7256	MONDO_0014652	MONDO_0003847
7257	MONDO_0011209	MONDO_0003847
7258	MONDO_0032808	MONDO_0003847
7259	MONDO_0030047	MONDO_0003847
7260	MONDO_0017524	MONDO_0003847
7261	MONDO_0030912	MONDO_0003847
7262	MONDO_0968945	MONDO_0003847
7263	MONDO_0012642	MONDO_0003847
7264	MONDO_0011448	MONDO_0003847
7265	MONDO_0017700	MONDO_0003847
7266	MONDO_0017666	MONDO_0003847
7267	MONDO_0013906	MONDO_0003847
7268	MONDO_0010225	MONDO_0003847
7269	MONDO_0009802	MONDO_0003847
7270	MONDO_0007526	MONDO_0003847
7271	MONDO_0015007	MONDO_0003847
7272	MONDO_0010591	MONDO_0003847
7273	MONDO_0015698	MONDO_0003847
7274	MONDO_0013260	MONDO_0003847
7275	MONDO_0024464	MONDO_0003847
7276	MONDO_0019503	MONDO_0003847
7277	MONDO_0013871	MONDO_0003847
7278	MONDO_0100122	MONDO_0003847
7279	MONDO_0859281	MONDO_0003847
7280	MONDO_0030840	MONDO_0003847
7281	MONDO_0005534	MONDO_0003847
7282	MONDO_0008916	MONDO_0003847
7283	MONDO_0100092	MONDO_0003847
7284	MONDO_0023655	MONDO_0003847
7285	MONDO_0009926	MONDO_0003847
7286	MONDO_0013513	MONDO_0003847
7287	MONDO_0800463	MONDO_0003847
7288	MONDO_0010909	MONDO_0003847
7289	MONDO_0007234	MONDO_0003847
7290	MONDO_0007166	MONDO_0003847
7291	MONDO_0100119	MONDO_0003847
7292	MONDO_0100439	MONDO_0003847
7293	MONDO_0011210	MONDO_0003847
7294	MONDO_0030049	MONDO_0003847
7295	MONDO_0016383	MONDO_0003847
7296	MONDO_0017527	MONDO_0003847
7297	MONDO_0014844	MONDO_0003847
7298	MONDO_0020853	MONDO_0003847
7299	MONDO_0700262	MONDO_0003847
7300	MONDO_0011389	MONDO_0003847
7301	MONDO_0012698	MONDO_0003847
7302	MONDO_0030914	MONDO_0003847
7303	MONDO_0045032	MONDO_0003847
7304	MONDO_0968947	MONDO_0003847
7305	MONDO_0012685	MONDO_0003847
7306	MONDO_0009923	MONDO_0003847
7307	MONDO_0014394	MONDO_0003847
7308	MONDO_0012072	MONDO_0003847
7309	MONDO_0007083	MONDO_0003847
7310	MONDO_0017701	MONDO_0003847
7311	MONDO_0010359	MONDO_0003847
7312	MONDO_0009803	MONDO_0003847
7313	MONDO_0015770	MONDO_0003847
7314	MONDO_0030339	MONDO_0003847
7315	MONDO_0030331	MONDO_0003847
7316	MONDO_0017275	MONDO_0003847
7317	MONDO_0014836	MONDO_0003847
7318	MONDO_0012987	MONDO_0003847
7319	MONDO_0013276	MONDO_0003847
7320	MONDO_0007144	MONDO_0003847
7321	MONDO_0014516	MONDO_0003847
7322	MONDO_0859288	MONDO_0003847
7323	MONDO_0030841	MONDO_0003847
7324	MONDO_0008920	MONDO_0003847
7325	MONDO_0100093	MONDO_0003847
7326	MONDO_0024777	MONDO_0003847
7327	MONDO_0014256	MONDO_0003847
7328	MONDO_0020746	MONDO_0003847
7329	MONDO_0013530	MONDO_0003847
7330	MONDO_0013829	MONDO_0003847
7331	MONDO_0800167	MONDO_0003847
7332	MONDO_0007237	MONDO_0003847
7333	MONDO_0008043	MONDO_0003847
7334	MONDO_0017703	MONDO_0003847
7335	MONDO_0011212	MONDO_0003847
7336	MONDO_0010494	MONDO_0003847
7337	MONDO_0009650	MONDO_0003847
7338	MONDO_0030051	MONDO_0003847
7339	MONDO_0010581	MONDO_0003847
7340	MONDO_0017528	MONDO_0003847
7341	MONDO_0032681	MONDO_0003847
7342	MONDO_0011480	MONDO_0003847
7343	MONDO_0030916	MONDO_0003847
7344	MONDO_0015170	MONDO_0003847
7345	MONDO_0968976	MONDO_0003847
7346	MONDO_0012686	MONDO_0003847
7347	MONDO_0013478	MONDO_0003847
7348	MONDO_0010598	MONDO_0003847
7349	MONDO_0007095	MONDO_0003847
7350	MONDO_0014385	MONDO_0003847
7351	MONDO_0019019	MONDO_0003847
7352	MONDO_0013099	MONDO_0003847
7353	MONDO_0007776	MONDO_0003847
7354	MONDO_0031060	MONDO_0003847
7355	MONDO_0030864	MONDO_0003847
7356	MONDO_0013318	MONDO_0003847
7357	MONDO_0957208	MONDO_0003847
7358	MONDO_0013922	MONDO_0003847
7359	MONDO_0859292	MONDO_0003847
7360	MONDO_0017893	MONDO_0003847
7361	MONDO_0006038	MONDO_0003847
7362	MONDO_0030843	MONDO_0003847
7363	MONDO_0008927	MONDO_0003847
7364	MONDO_0016103	MONDO_0003847
7365	MONDO_0024781	MONDO_0003847
7366	MONDO_0008355	MONDO_0003847
7367	MONDO_0013544	MONDO_0003847
7368	MONDO_0018005	MONDO_0003847
7369	MONDO_0015855	MONDO_0003847
7370	MONDO_0008928	MONDO_0003847
7371	MONDO_0100278	MONDO_0003847
7372	MONDO_0009811	MONDO_0003847
7373	MONDO_0011221	MONDO_0003847
7374	MONDO_0100133	MONDO_0003847
7375	MONDO_0031422	MONDO_0003847
7376	MONDO_0030057	MONDO_0003847
7377	MONDO_0009130	MONDO_0003847
7378	MONDO_0958130	MONDO_0003847
7379	MONDO_0044646	MONDO_0003847
7380	MONDO_0011519	MONDO_0003847
7381	MONDO_0010192	MONDO_0003847
7382	MONDO_0030917	MONDO_0003847
7383	MONDO_0014911	MONDO_0003847
7384	MONDO_0012479	MONDO_0003847
7385	MONDO_0968979	MONDO_0003847
7386	MONDO_0031071	MONDO_0003847
7387	MONDO_0014098	MONDO_0003847
7388	MONDO_0007131	MONDO_0003847
7389	MONDO_0008763	MONDO_0003847
7390	MONDO_0022572	MONDO_0003847
7391	MONDO_0014126	MONDO_0003847
7392	MONDO_0007777	MONDO_0003847
7393	MONDO_0032583	MONDO_0003847
7394	MONDO_0007620	MONDO_0003847
7395	MONDO_0017759	MONDO_0003847
7396	MONDO_0011577	MONDO_0003847
7397	MONDO_0014866	MONDO_0003847
7398	MONDO_0013287	MONDO_0003847
7399	MONDO_0000090	MONDO_0003847
7400	MONDO_0007150	MONDO_0003847
7401	MONDO_0044696	MONDO_0003847
7402	MONDO_0859302	MONDO_0003847
7403	MONDO_0002412	MONDO_0003847
7404	MONDO_0024278	MONDO_0003847
7405	MONDO_0020770	MONDO_0003847
7406	MONDO_0032622	MONDO_0003847
7407	MONDO_0008932	MONDO_0003847
7408	MONDO_0016156	MONDO_0003847
7409	MONDO_0026767	MONDO_0003847
7410	MONDO_0012877	MONDO_0003847
7411	MONDO_0014323	MONDO_0003847
7412	MONDO_0010411	MONDO_0003847
7413	MONDO_0013834	MONDO_0003847
7414	MONDO_0020478	MONDO_0003847
7415	MONDO_0007241	MONDO_0003847
7416	MONDO_0008980	MONDO_0003847
7417	MONDO_0015229	MONDO_0003847
7418	MONDO_0009823	MONDO_0003847
7419	MONDO_0009840	MONDO_0003847
7420	MONDO_0011228	MONDO_0003847
7421	MONDO_0100223	MONDO_0003847
7422	MONDO_0009652	MONDO_0003847
7423	MONDO_0030065	MONDO_0003847
7424	MONDO_0010583	MONDO_0003847
7425	MONDO_0012351	MONDO_0003847
7426	MONDO_0018066	MONDO_0003847
7427	MONDO_0011568	MONDO_0003847
7428	MONDO_0030918	MONDO_0003847
7429	MONDO_0014953	MONDO_0003847
7430	MONDO_0970951	MONDO_0003847
7431	MONDO_0017322	MONDO_0003847
7432	MONDO_0032668	MONDO_0003847
7433	MONDO_0017230	MONDO_0003847
7434	MONDO_0007207	MONDO_0003847
7435	MONDO_0015355	MONDO_0003847
7436	MONDO_0013091	MONDO_0003847
7437	MONDO_0014971	MONDO_0003847
7438	MONDO_0007772	MONDO_0003847
7439	MONDO_0032694	MONDO_0003847
7440	MONDO_0007690	MONDO_0003847
7441	MONDO_0009123	MONDO_0003847
7442	MONDO_0012929	MONDO_0003847
7443	MONDO_0016454	MONDO_0003847
7444	MONDO_0016810	MONDO_0003847
7445	MONDO_0007151	MONDO_0003847
7446	MONDO_0060562	MONDO_0003847
7447	MONDO_0859303	MONDO_0003847
7448	MONDO_0017992	MONDO_0003847
7449	MONDO_0011144	MONDO_0003847
7450	MONDO_0008933	MONDO_0003847
7451	MONDO_0016184	MONDO_0003847
7452	MONDO_0030013	MONDO_0003847
7453	MONDO_0012881	MONDO_0003847
7454	MONDO_0012457	MONDO_0003847
7455	MONDO_0013545	MONDO_0003847
7456	MONDO_0010772	MONDO_0003847
7457	MONDO_0007242	MONDO_0003847
7458	MONDO_0009445	MONDO_0003847
7459	MONDO_1040043	MONDO_0003847
7460	MONDO_0009881	MONDO_0003847
7461	MONDO_0011241	MONDO_0003847
7462	MONDO_0026721	MONDO_0003847
7463	MONDO_0030071	MONDO_0003847
7464	MONDO_0017543	MONDO_0003847
7465	MONDO_0958328	MONDO_0003847
7466	MONDO_0013201	MONDO_0003847
7467	MONDO_0030919	MONDO_0003847
7468	MONDO_0014975	MONDO_0003847
7469	MONDO_0013825	MONDO_0003847
7470	MONDO_0971043	MONDO_0003847
7471	MONDO_0017323	MONDO_0003847
7472	MONDO_0032669	MONDO_0003847
7473	MONDO_0019192	MONDO_0003847
7474	MONDO_0015280	MONDO_0003847
7475	MONDO_0015352	MONDO_0003847
7476	MONDO_0018937	MONDO_0003847
7477	MONDO_0054716	MONDO_0003847
7478	MONDO_0014504	MONDO_0003847
7479	MONDO_0007738	MONDO_0003847
7480	MONDO_0016535	MONDO_0003847
7481	MONDO_0020751	MONDO_0003847
7482	MONDO_0013731	MONDO_0003847
7483	MONDO_0017940	MONDO_0003847
7484	MONDO_0013288	MONDO_0003847
7485	MONDO_0010787	MONDO_0003847
7486	MONDO_0007153	MONDO_0003847
7487	MONDO_0958224	MONDO_0003847
7488	MONDO_0859306	MONDO_0003847
7489	MONDO_0018815	MONDO_0003847
7490	MONDO_0005532	MONDO_0003847
7491	MONDO_0010028	MONDO_0003847
7492	MONDO_0008936	MONDO_0003847
7493	MONDO_0016185	MONDO_0003847
7494	MONDO_0030266	MONDO_0003847
7495	MONDO_0014345	MONDO_0003847
7496	MONDO_0012785	MONDO_0003847
7497	MONDO_0007808	MONDO_0003847
7498	MONDO_0007220	MONDO_0003847
7499	MONDO_0013777	MONDO_0003847
7500	MONDO_0007246	MONDO_0003847
7501	MONDO_0009493	MONDO_0003847
7502	MONDO_0010044	MONDO_0003847
7503	MONDO_0008337	MONDO_0003847
7504	MONDO_0007781	MONDO_0003847
7505	MONDO_0009824	MONDO_0003847
7506	MONDO_0009882	MONDO_0003847
7507	MONDO_0011243	MONDO_0003847
7508	MONDO_0022846	MONDO_0003847
7509	MONDO_0030074	MONDO_0003847
7510	MONDO_0017544	MONDO_0003847
7511	MONDO_0019525	MONDO_0003847
7512	MONDO_0054737	MONDO_0003847
7513	MONDO_0011625	MONDO_0003847
7514	MONDO_0030920	MONDO_0003847
7515	MONDO_0014375	MONDO_0003847
7516	MONDO_0971172	MONDO_0003847
7517	MONDO_0009924	MONDO_0003847
7518	MONDO_0032670	MONDO_0003847
7519	MONDO_0958022	MONDO_0003847
7520	MONDO_0012882	MONDO_0003847
7521	MONDO_0008451	MONDO_0003847
7522	MONDO_0013291	MONDO_0003847
7523	MONDO_0009655	MONDO_0003847
7524	MONDO_0010585	MONDO_0003847
7525	MONDO_0009140	MONDO_0003847
7526	MONDO_0015755	MONDO_0003847
7527	MONDO_0020558	MONDO_0003847
7528	MONDO_0013319	MONDO_0003847
7529	MONDO_0007568	MONDO_0003847
7530	MONDO_0859307	MONDO_0003847
7531	MONDO_0009626	MONDO_0003847
7532	MONDO_0005535	MONDO_0003847
7533	MONDO_0018877	MONDO_0003847
7534	MONDO_0008937	MONDO_0003847
7535	MONDO_0014489	MONDO_0003847
7536	MONDO_0030302	MONDO_0003847
7537	MONDO_0012922	MONDO_0003847
7538	MONDO_0010046	MONDO_0003847
7539	MONDO_0007253	MONDO_0003847
7540	MONDO_0010062	MONDO_0003847
7541	MONDO_0016575	MONDO_0003847
7542	MONDO_0007782	MONDO_0003847
7543	MONDO_0009884	MONDO_0003847
7544	MONDO_0011247	MONDO_0003847
7545	MONDO_0010720	MONDO_0003847
7546	MONDO_0054761	MONDO_0003847
7547	MONDO_0800031	MONDO_0003847
7548	MONDO_0011391	MONDO_0003847
7549	MONDO_0017545	MONDO_0003847
7550	MONDO_0054738	MONDO_0003847
7551	MONDO_0011657	MONDO_0003847
7552	MONDO_0013202	MONDO_0003847
7553	MONDO_0030921	MONDO_0003847
7554	MONDO_0008907	MONDO_0003847
7555	MONDO_0016545	MONDO_0003847
7556	MONDO_0014400	MONDO_0003847
7557	MONDO_0975705	MONDO_0003847
7558	MONDO_0010810	MONDO_0003847
7559	MONDO_0044309	MONDO_0003847
7560	MONDO_0958034	MONDO_0003847
7561	MONDO_0014155	MONDO_0003847
7562	MONDO_0010839	MONDO_0003847
7563	MONDO_0017187	MONDO_0003847
7564	MONDO_0009478	MONDO_0003847
7565	MONDO_0012658	MONDO_0003847
7566	MONDO_0013778	MONDO_0003847
7567	MONDO_0033047	MONDO_0003847
7568	MONDO_0018458	MONDO_0003847
7569	MONDO_0010586	MONDO_0003847
7570	MONDO_0011465	MONDO_0003847
7571	MONDO_0009166	MONDO_0003847
7572	MONDO_0100121	MONDO_0003847
7573	MONDO_0032728	MONDO_0003847
7574	MONDO_0013321	MONDO_0003847
7575	MONDO_0013289	MONDO_0003847
7576	MONDO_0859322	MONDO_0003847
7577	MONDO_0018828	MONDO_0003847
7578	MONDO_0005537	MONDO_0003847
7579	MONDO_0054739	MONDO_0003847
7580	MONDO_0008946	MONDO_0003847
7581	MONDO_0012723	MONDO_0003847
7582	MONDO_0030308	MONDO_0003847
7583	MONDO_0017805	MONDO_0003847
7584	MONDO_0017339	MONDO_0003847
7585	MONDO_0010049	MONDO_0003847
7586	MONDO_0007258	MONDO_0003847
7587	MONDO_0010095	MONDO_0003847
7588	MONDO_0009656	MONDO_0003847
7589	MONDO_0100350	MONDO_0003847
7590	MONDO_1040050	MONDO_0003847
7591	MONDO_0016187	MONDO_0003847
7592	MONDO_0013327	MONDO_0003847
7593	MONDO_0009886	MONDO_0003847
7594	MONDO_0011250	MONDO_0003847
7595	MONDO_0021023	MONDO_0003847
7596	MONDO_0054804	MONDO_0003847
7597	MONDO_0031200	MONDO_0003847
7598	MONDO_0957533	MONDO_0003847
7599	MONDO_0010587	MONDO_0003847
7600	MONDO_0010144	MONDO_0003847
7601	MONDO_0019926	MONDO_0003847
7602	MONDO_0011660	MONDO_0003847
7603	MONDO_0030922	MONDO_0003847
7604	MONDO_0012117	MONDO_0003847
7605	MONDO_1040052	MONDO_0003847
7606	MONDO_0030335	MONDO_0003847
7607	MONDO_0975745	MONDO_0003847
7608	MONDO_0044310	MONDO_0003847
7609	MONDO_0013071	MONDO_0003847
7610	MONDO_0007339	MONDO_0003847
7611	MONDO_0014156	MONDO_0003847
7612	MONDO_0019333	MONDO_0003847
7613	MONDO_0007223	MONDO_0003847
7614	MONDO_0000127	MONDO_0003847
7615	MONDO_0007785	MONDO_0003847
7616	MONDO_0016390	MONDO_0003847
7617	MONDO_0016113	MONDO_0003847
7618	MONDO_0011500	MONDO_0003847
7619	MONDO_0017936	MONDO_0003847
7620	MONDO_0044625	MONDO_0003847
7621	MONDO_0007429	MONDO_0003847
7622	MONDO_0011770	MONDO_0003847
7623	MONDO_0859324	MONDO_0003847
